"","Genus","Species"
"Otu06556",NA,NA
"Otu06558",NA,NA
"Otu06559",NA,NA
"Otu06560",NA,NA
"Otu06561",NA,NA
"Otu06562",NA,NA
"Otu06563",NA,NA
"Otu06564",NA,NA
"Otu06565",NA,NA
"Otu06566",NA,NA
"Otu06567",NA,NA
"Otu06568",NA,NA
"Otu06569",NA,NA
"Otu06574",NA,NA
"Otu06576",NA,NA
"Otu06577",NA,NA
"Otu06578",NA,NA
"Otu06579",NA,NA
"Otu06580",NA,NA
"Otu06581",NA,NA
"Otu06582",NA,NA
"Otu06583",NA,NA
"Otu06584",NA,NA
"Otu06585",NA,NA
"Otu06586",NA,NA
"Otu06587",NA,NA
"Otu06588",NA,NA
"Otu06589",NA,NA
"Otu06590",NA,NA
"Otu06593",NA,NA
"Otu06594",NA,NA
"Otu06595",NA,NA
"Otu06596",NA,NA
"Otu06597",NA,NA
"Otu06598",NA,NA
"Otu06599",NA,NA
"Otu06600",NA,NA
"Otu06601",NA,NA
"Otu06602",NA,NA
"Otu06603",NA,NA
"Otu06604",NA,NA
"Otu06605",NA,NA
"Otu06606",NA,NA
"Otu06607",NA,NA
"Otu06608",NA,NA
"Otu06609",NA,NA
"Otu06610",NA,NA
"Otu06611",NA,NA
"Otu06612",NA,NA
"Otu06613",NA,NA
"Otu06616","Paracoccus","carotinifaciens/gahaiensis/haeundaensis/marcusii"
"Otu06617",NA,NA
"Otu06618",NA,NA
"Otu06619",NA,NA
"Otu06620",NA,NA
"Otu06621",NA,NA
"Otu06622",NA,NA
"Otu06623",NA,NA
"Otu06624",NA,NA
"Otu06625",NA,NA
"Otu06626",NA,NA
"Otu06627",NA,NA
"Otu06628",NA,NA
"Otu06629",NA,NA
"Otu06631","Corynebacterium","maris"
"Otu06632",NA,NA
"Otu06633",NA,NA
"Otu06634",NA,NA
"Otu06635",NA,NA
"Otu06636",NA,NA
"Otu06637",NA,NA
"Otu06639",NA,NA
"Otu06640",NA,NA
"Otu06641",NA,NA
"Otu06642",NA,NA
"Otu06643",NA,NA
"Otu06644",NA,NA
"Otu06645",NA,NA
"Otu06647",NA,NA
"Otu06650",NA,NA
"Otu06651",NA,NA
"Otu06653",NA,NA
"Otu06654",NA,NA
"Otu06655",NA,NA
"Otu06656",NA,NA
"Otu06657",NA,NA
"Otu06658",NA,NA
"Otu06659",NA,NA
"Otu06660",NA,NA
"Otu06661",NA,NA
"Otu06663",NA,NA
"Otu06664",NA,NA
"Otu06665",NA,NA
"Otu06666",NA,NA
"Otu06667",NA,NA
"Otu06668",NA,NA
"Otu06669",NA,NA
"Otu06670",NA,NA
"Otu06671",NA,NA
"Otu06673","Noviherbaspirillum","canariense/soli"
"Otu06674",NA,NA
"Otu06676",NA,NA
"Otu06677",NA,NA
"Otu06678",NA,NA
"Otu06679",NA,NA
"Otu06680",NA,NA
"Otu06681",NA,NA
"Otu06682",NA,NA
"Otu06683",NA,NA
"Otu06684",NA,NA
"Otu06685",NA,NA
"Otu06686",NA,NA
"Otu06689",NA,NA
"Otu06690","Abiotrophia","defectiva"
"Otu06691",NA,NA
"Otu06692",NA,NA
"Otu06693",NA,NA
"Otu06695",NA,NA
"Otu06696",NA,NA
"Otu06697",NA,NA
"Otu06698",NA,NA
"Otu06699",NA,NA
"Otu06700",NA,NA
"Otu06701",NA,NA
"Otu06702",NA,NA
"Otu06703",NA,NA
"Otu06704",NA,NA
"Otu06705","Idiomarina","loihiensis/ramblicola"
"Otu06706","Cupriavidus","gilardii"
"Otu06708",NA,NA
"Otu06709",NA,NA
"Otu06710",NA,NA
"Otu06711",NA,NA
"Otu06713",NA,NA
"Otu06714",NA,NA
"Otu06715",NA,NA
"Otu06716",NA,NA
"Otu06717",NA,NA
"Otu06718",NA,NA
"Otu06720",NA,NA
"Otu06721",NA,NA
"Otu06722",NA,NA
"Otu06724",NA,NA
"Otu06725",NA,NA
"Otu06726",NA,NA
"Otu06727",NA,NA
"Otu06728",NA,NA
"Otu06729",NA,NA
"Otu06730",NA,NA
"Otu06731",NA,NA
"Otu06732",NA,NA
"Otu06733",NA,NA
"Otu06735",NA,NA
"Otu06736",NA,NA
"Otu06737",NA,NA
"Otu06740",NA,NA
"Otu06742",NA,NA
"Otu06743",NA,NA
"Otu06744",NA,NA
"Otu06745",NA,NA
"Otu06746",NA,NA
"Otu06747",NA,NA
"Otu06748",NA,NA
"Otu06749",NA,NA
"Otu06750",NA,NA
"Otu06751",NA,NA
"Otu06752",NA,NA
"Otu06753",NA,NA
"Otu06754",NA,NA
"Otu06755",NA,NA
"Otu06756",NA,NA
"Otu06757",NA,NA
"Otu06758",NA,NA
"Otu06759",NA,NA
"Otu06760",NA,NA
"Otu06761",NA,NA
"Otu06762",NA,NA
"Otu06763",NA,NA
"Otu06764",NA,NA
"Otu06766",NA,NA
"Otu06767",NA,NA
"Otu06768","Staphylococcus","aureus/caprae/epidermidis"
"Otu06769",NA,NA
"Otu06770",NA,NA
"Otu06772",NA,NA
"Otu06773",NA,NA
"Otu06774",NA,NA
"Otu06776",NA,NA
"Otu06779",NA,NA
"Otu06781",NA,NA
"Otu06782",NA,NA
"Otu06783",NA,NA
"Otu06784",NA,NA
"Otu06786",NA,NA
"Otu06788",NA,NA
"Otu06789",NA,NA
"Otu06790",NA,NA
"Otu06792",NA,NA
"Otu06793",NA,NA
"Otu06794",NA,NA
"Otu06795",NA,NA
"Otu06796",NA,NA
"Otu06797",NA,NA
"Otu06798",NA,NA
"Otu06799",NA,NA
"Otu06800","Actinomyces","naeslundii/oris/viscosus"
"Otu06801",NA,NA
"Otu06802",NA,NA
"Otu06803",NA,NA
"Otu06804",NA,NA
"Otu06805","Blautia","obeum/provencensis/wexlerae"
"Otu06806",NA,NA
"Otu06808",NA,NA
"Otu06809","Corynebacterium","H-EH3/afermentans/coyleae/fournierii/ihumii/mucifaciens/pilbarense/ureicelerivorans"
"Otu06810",NA,NA
"Otu06811",NA,NA
"Otu06812",NA,NA
"Otu06813",NA,NA
"Otu06814",NA,NA
"Otu06815","Salinimonas","chungwhensis/lutimaris"
"Otu06816",NA,NA
"Otu06817",NA,NA
"Otu06818",NA,NA
"Otu06820",NA,NA
"Otu06821",NA,NA
"Otu06822",NA,NA
"Otu06823",NA,NA
"Otu06824",NA,NA
"Otu06825",NA,NA
"Otu06826",NA,NA
"Otu06827",NA,NA
"Otu06829",NA,NA
"Otu06831",NA,NA
"Otu06832",NA,NA
"Otu06833",NA,NA
"Otu06834",NA,NA
"Otu06835",NA,NA
"Otu06837",NA,NA
"Otu06838",NA,NA
"Otu06839",NA,NA
"Otu06840",NA,NA
"Otu06842",NA,"aquatilis/estrogenivorans/hunanensis/melonis/taxi"
"Otu06843",NA,NA
"Otu06844",NA,"andropogonis/cenocepacia/cepacia/multivorans"
"Otu06845","Novosphingobium","panipatense"
"Otu06846",NA,NA
"Otu06847",NA,NA
"Otu06848",NA,NA
"Otu06850",NA,NA
"Otu06851",NA,NA
"Otu06852",NA,NA
"Otu06853",NA,NA
"Otu06854",NA,NA
"Otu06855",NA,NA
"Otu06856",NA,NA
"Otu06858",NA,NA
"Otu06859",NA,NA
"Otu06860",NA,NA
"Otu06861",NA,NA
"Otu06862",NA,NA
"Otu06863",NA,NA
"Otu06864",NA,NA
"Otu06866",NA,NA
"Otu06867",NA,NA
"Otu06868",NA,NA
"Otu06869",NA,NA
"Otu06870",NA,NA
"Otu06871",NA,NA
"Otu06872",NA,NA
"Otu06873",NA,NA
"Otu06874",NA,NA
"Otu06876",NA,NA
"Otu06877",NA,NA
"Otu06878",NA,NA
"Otu06879",NA,NA
"Otu06880","Shewanella","aquimarina/fidelis/japonica/kaireitica/marisflavi/pneumatophori/psychrophila/sairae/schlegeliana/waksmanii"
"Otu06881",NA,NA
"Otu06882",NA,NA
"Otu06883",NA,NA
"Otu06885",NA,NA
"Otu06886",NA,NA
"Otu06887",NA,NA
"Otu06888",NA,NA
"Otu06889",NA,NA
"Otu06890",NA,NA
"Otu06891",NA,NA
"Otu06892",NA,NA
"Otu06893",NA,NA
"Otu06894",NA,NA
"Otu06895",NA,NA
"Otu06896",NA,NA
"Otu06898",NA,NA
"Otu06899",NA,NA
"Otu06901",NA,NA
"Otu06902",NA,NA
"Otu06903",NA,NA
"Otu06904",NA,NA
"Otu06905",NA,NA
"Otu06906",NA,NA
"Otu06907",NA,NA
"Otu06908",NA,NA
"Otu06909",NA,NA
"Otu06910",NA,NA
"Otu06911",NA,NA
"Otu06912",NA,NA
"Otu06913",NA,NA
"Otu06914",NA,NA
"Otu06915",NA,NA
"Otu06916",NA,NA
"Otu06918",NA,NA
"Otu06919",NA,NA
"Otu06920",NA,NA
"Otu06922",NA,NA
"Otu06923","Anaerococcus","mediterraneensis/murdochii"
"Otu06924","Aerococcus","urinaeequi/viridans"
"Otu06925","Marinomonas","communis/ostreistagni"
"Otu06926","Anaerococcus","nagyae"
"Otu06927",NA,NA
"Otu06928",NA,NA
"Otu06929",NA,NA
"Otu06930",NA,NA
"Otu06931",NA,NA
"Otu06932",NA,NA
"Otu06933",NA,NA
"Otu06935",NA,NA
"Otu06936",NA,NA
"Otu06937",NA,NA
"Otu06938",NA,NA
"Otu06939",NA,NA
"Otu06940",NA,NA
"Otu06941",NA,NA
"Otu06942",NA,NA
"Otu06943",NA,NA
"Otu06944",NA,NA
"Otu06945",NA,NA
"Otu06946",NA,NA
"Otu06947",NA,NA
"Otu06948",NA,NA
"Otu06949",NA,NA
"Otu06950",NA,NA
"Otu06951",NA,NA
"Otu06952",NA,NA
"Otu06954",NA,NA
"Otu06955",NA,NA
"Otu06956",NA,NA
"Otu06957",NA,NA
"Otu06959",NA,NA
"Otu06960",NA,NA
"Otu06961",NA,NA
"Otu06962",NA,NA
"Otu06963",NA,NA
"Otu06964",NA,NA
"Otu06965",NA,NA
"Otu06966",NA,NA
"Otu06968",NA,NA
"Otu06969",NA,NA
"Otu06970",NA,NA
"Otu06971",NA,NA
"Otu06972",NA,NA
"Otu06973",NA,NA
"Otu06974",NA,NA
"Otu06975",NA,NA
"Otu06976",NA,NA
"Otu06977",NA,NA
"Otu06978",NA,NA
"Otu06979",NA,NA
"Otu06980",NA,NA
"Otu06982",NA,NA
"Otu06983",NA,NA
"Otu06984",NA,NA
"Otu06985",NA,NA
"Otu06986",NA,NA
"Otu06988",NA,NA
"Otu06989",NA,NA
"Otu06990",NA,NA
"Otu06991","Haloferula","harenae"
"Otu06992",NA,NA
"Otu06993",NA,NA
"Otu06994",NA,NA
"Otu06998",NA,NA
"Otu07000",NA,NA
"Otu07001",NA,NA
"Otu07002",NA,NA
"Otu07003",NA,NA
"Otu07004",NA,NA
"Otu07006","Facklamia","hominis"
"Otu07007",NA,NA
"Otu07008",NA,NA
"Otu07009","Sediminibacterium","salmoneum"
"Otu07010","Pseudomonas","anguilliseptica/fluorescens/oryzihabitans/peli"
"Otu07011",NA,NA
"Otu07012",NA,NA
"Otu07013",NA,NA
"Otu07014",NA,NA
"Otu07015",NA,NA
"Otu07017",NA,NA
"Otu07019",NA,NA
"Otu07021",NA,NA
"Otu07022","Psychrobacter","faecalis/pulmonis"
"Otu07024",NA,NA
"Otu07025",NA,NA
"Otu07026","Tropicibacter","phthalicicus"
"Otu07027",NA,NA
"Otu07028",NA,NA
"Otu07029",NA,NA
"Otu07030",NA,"aerogenes/agglomerans/agrestis/amnigena/aphidicola/asburiae/ascorbata/bugandensis/cancerogenus/cloacae/cryocrescens/ferragutiae/granulomatis/hormaechei/intermedia/izardii/kobei/ludwigii/mori/muelleri/nimipressuralis/noackiae/ornithinolytica/oxytoca/persicina/piriflorinigrans/pneumoniae/quasipneumoniae/rhapontici/rodasii/rwandensis/soli/tabaci/turicensis/variicola/warmboldiae/xiangfangensis"
"Otu07031",NA,NA
"Otu07032",NA,NA
"Otu07033",NA,NA
"Otu07034",NA,NA
"Otu07035",NA,NA
"Otu07036",NA,NA
"Otu07037",NA,NA
"Otu07038",NA,NA
"Otu07040",NA,NA
"Otu07041",NA,NA
"Otu07042",NA,NA
"Otu07044",NA,NA
"Otu07045",NA,NA
"Otu07046",NA,NA
"Otu07047",NA,NA
"Otu07048",NA,NA
"Otu07049",NA,NA
"Otu07051",NA,NA
"Otu07052",NA,NA
"Otu07053",NA,NA
"Otu07054",NA,NA
"Otu07055",NA,NA
"Otu07056",NA,NA
"Otu07057",NA,NA
"Otu07058",NA,NA
"Otu07059",NA,NA
"Otu07060",NA,NA
"Otu07061",NA,NA
"Otu07062","Chryseobacterium","anthropi"
"Otu07063",NA,NA
"Otu07064",NA,NA
"Otu07065",NA,NA
"Otu07066",NA,NA
"Otu07067","Maritalea","porphyrae"
"Otu07068",NA,NA
"Otu07069",NA,NA
"Otu07070",NA,NA
"Otu07071",NA,NA
"Otu07072",NA,NA
"Otu07073",NA,NA
"Otu07074",NA,NA
"Otu07076",NA,NA
"Otu07077",NA,NA
"Otu07078",NA,NA
"Otu07079",NA,NA
"Otu07080",NA,NA
"Otu07081",NA,NA
"Otu07082",NA,NA
"Otu07083",NA,NA
"Otu07084",NA,NA
"Otu07085",NA,NA
"Otu07086",NA,NA
"Otu07087",NA,NA
"Otu07088",NA,NA
"Otu07089",NA,NA
"Otu07090",NA,NA
"Otu07091",NA,NA
"Otu07092",NA,NA
"Otu07093",NA,NA
"Otu07094",NA,NA
"Otu07096",NA,NA
"Otu07098","Photobacterium","aphoticum"
"Otu07100",NA,NA
"Otu07102",NA,NA
"Otu07103",NA,NA
"Otu07104",NA,NA
"Otu07105",NA,NA
"Otu07106",NA,NA
"Otu07107",NA,NA
"Otu07108",NA,NA
"Otu07109",NA,NA
"Otu07110",NA,NA
"Otu07112",NA,NA
"Otu07113",NA,NA
"Otu07114",NA,NA
"Otu07115",NA,NA
"Otu07116",NA,NA
"Otu07117",NA,NA
"Otu07118",NA,NA
"Otu07119",NA,NA
"Otu07120",NA,NA
"Otu07121",NA,NA
"Otu07122",NA,NA
"Otu07123",NA,NA
"Otu07124",NA,NA
"Otu07125",NA,NA
"Otu07126",NA,NA
"Otu07127",NA,NA
"Otu07128",NA,NA
"Otu07129",NA,NA
"Otu07130",NA,NA
"Otu07131","Pseudomonas","amygdali/baetica/caricapapayae/caspiana/clemancea/fluorescens/graminis/hunanensis/jessenii/koreensis/meliae/moraviensis/oryzihabitans/pavonaceae/putida/savastanoi/syringae/taetrolens/tremae"
"Otu07132",NA,NA
"Otu07133",NA,NA
"Otu07134",NA,NA
"Otu07135",NA,NA
"Otu07136",NA,NA
"Otu07137",NA,NA
"Otu07139",NA,NA
"Otu07140",NA,NA
"Otu07141",NA,NA
"Otu07143",NA,NA
"Otu07144",NA,NA
"Otu07145",NA,NA
"Otu07146",NA,NA
"Otu07147",NA,NA
"Otu07149",NA,NA
"Otu07150",NA,NA
"Otu07151",NA,NA
"Otu07152",NA,NA
"Otu07153",NA,NA
"Otu07154",NA,NA
"Otu07155",NA,NA
"Otu07156",NA,NA
"Otu07157",NA,NA
"Otu07158",NA,NA
"Otu07159",NA,NA
"Otu07160",NA,NA
"Otu07161",NA,NA
"Otu07162",NA,NA
"Otu07164",NA,NA
"Otu07165",NA,NA
"Otu07166",NA,NA
"Otu07167",NA,NA
"Otu07168",NA,NA
"Otu07169",NA,NA
"Otu07170",NA,NA
"Otu07171",NA,NA
"Otu07172",NA,NA
"Otu07175",NA,NA
"Otu07176",NA,NA
"Otu07177",NA,NA
"Otu07178",NA,NA
"Otu07179",NA,NA
"Otu07180",NA,NA
"Otu07181",NA,NA
"Otu07182",NA,NA
"Otu07183",NA,NA
"Otu07184",NA,NA
"Otu07185",NA,NA
"Otu07186",NA,NA
"Otu07188",NA,NA
"Otu07189",NA,NA
"Otu07190",NA,NA
"Otu07191",NA,NA
"Otu07192",NA,NA
"Otu07193",NA,NA
"Otu07194",NA,NA
"Otu07195",NA,NA
"Otu07198",NA,NA
"Otu07199",NA,NA
"Otu07202",NA,NA
"Otu07203",NA,NA
"Otu07204",NA,NA
"Otu07205",NA,NA
"Otu07206",NA,NA
"Otu07208",NA,NA
"Otu07209",NA,NA
"Otu07210",NA,NA
"Otu07211",NA,NA
"Otu07212",NA,NA
"Otu07213",NA,NA
"Otu07214",NA,NA
"Otu07215",NA,NA
"Otu07216",NA,NA
"Otu07218",NA,NA
"Otu07219",NA,NA
"Otu07221",NA,NA
"Otu07222",NA,NA
"Otu07223",NA,NA
"Otu07224",NA,NA
"Otu07225",NA,NA
"Otu07226",NA,NA
"Otu07227",NA,NA
"Otu07228",NA,NA
"Otu07230",NA,NA
"Otu07232",NA,NA
"Otu07233",NA,NA
"Otu07234",NA,NA
"Otu07235",NA,NA
"Otu07236",NA,NA
"Otu07238",NA,NA
"Otu07239","Prevotella","salivae"
"Otu07240","Variovorax","boronicumulans/ginsengisoli/paradoxus"
"Otu07242",NA,NA
"Otu07243",NA,NA
"Otu07244",NA,NA
"Otu07246",NA,NA
"Otu07247",NA,NA
"Otu07248",NA,NA
"Otu07249",NA,NA
"Otu07250",NA,NA
"Otu07251",NA,NA
"Otu07252",NA,NA
"Otu07253",NA,NA
"Otu07254",NA,NA
"Otu07257",NA,NA
"Otu07259",NA,NA
"Otu07260",NA,NA
"Otu07261",NA,NA
"Otu07262",NA,NA
"Otu07263",NA,NA
"Otu07264",NA,NA
"Otu07265",NA,NA
"Otu07266",NA,NA
"Otu07267",NA,NA
"Otu07269",NA,NA
"Otu07270",NA,NA
"Otu07272",NA,NA
"Otu07273",NA,NA
"Otu07274",NA,NA
"Otu07275",NA,NA
"Otu07276",NA,NA
"Otu07277",NA,NA
"Otu07278",NA,NA
"Otu07279",NA,NA
"Otu07280",NA,NA
"Otu07281",NA,NA
"Otu07282",NA,NA
"Otu07284",NA,NA
"Otu07285",NA,NA
"Otu07286",NA,NA
"Otu07287",NA,NA
"Otu07288",NA,NA
"Otu07290",NA,NA
"Otu07291",NA,NA
"Otu07293",NA,NA
"Otu07294",NA,NA
"Otu07296",NA,NA
"Otu07297",NA,NA
"Otu07298",NA,NA
"Otu07299",NA,NA
"Otu07301",NA,NA
"Otu07302",NA,NA
"Otu07304",NA,NA
"Otu07306",NA,NA
"Otu07307",NA,NA
"Otu07308",NA,NA
"Otu07309",NA,NA
"Otu07310",NA,NA
"Otu07311",NA,NA
"Otu07312",NA,NA
"Otu07313",NA,NA
"Otu07314",NA,NA
"Otu07315",NA,NA
"Otu07316",NA,NA
"Otu07317",NA,NA
"Otu07318",NA,NA
"Otu07319",NA,NA
"Otu07320",NA,NA
"Otu07321",NA,NA
"Otu07322",NA,NA
"Otu07323",NA,NA
"Otu07324",NA,NA
"Otu07325",NA,NA
"Otu07326",NA,NA
"Otu07327",NA,NA
"Otu07328",NA,NA
"Otu07329",NA,NA
"Otu07331",NA,NA
"Otu07332",NA,NA
"Otu07333",NA,NA
"Otu07334",NA,NA
"Otu07335",NA,NA
"Otu07337",NA,NA
"Otu07339",NA,NA
"Otu07340",NA,NA
"Otu07341",NA,NA
"Otu07342",NA,NA
"Otu07344",NA,NA
"Otu07345",NA,NA
"Otu07346",NA,NA
"Otu07349",NA,NA
"Otu07351",NA,NA
"Otu07352",NA,NA
"Otu07353",NA,NA
"Otu07355",NA,NA
"Otu07356",NA,NA
"Otu07357",NA,NA
"Otu07358",NA,NA
"Otu07359",NA,NA
"Otu07360",NA,NA
"Otu07362",NA,NA
"Otu07363",NA,NA
"Otu07364",NA,NA
"Otu07365",NA,NA
"Otu07366",NA,NA
"Otu07367",NA,NA
"Otu07368",NA,NA
"Otu07369",NA,NA
"Otu07370",NA,NA
"Otu07371",NA,NA
"Otu07372",NA,NA
"Otu07373",NA,NA
"Otu07374",NA,NA
"Otu07375",NA,NA
"Otu07376",NA,NA
"Otu07377",NA,NA
"Otu07378",NA,NA
"Otu07379",NA,NA
"Otu07380",NA,NA
"Otu07381",NA,NA
"Otu07382",NA,NA
"Otu07383",NA,NA
"Otu07384",NA,NA
"Otu07385",NA,NA
"Otu07386",NA,NA
"Otu07388",NA,NA
"Otu07389",NA,NA
"Otu07391",NA,NA
"Otu07392",NA,NA
"Otu07393",NA,NA
"Otu07394",NA,NA
"Otu07395",NA,NA
"Otu07396","Pseudomonas","deceptionensis/endophytica/fluorescens/fragi/helleri/lundensis/psychrophila/putida/syringae/taiwanensis/weihenstephanensis"
"Otu07398",NA,NA
"Otu07399","Eudoraea","chungangensis"
"Otu07400",NA,NA
"Otu07401",NA,NA
"Otu07403",NA,NA
"Otu07404",NA,NA
"Otu07405",NA,NA
"Otu07407",NA,NA
"Otu07408",NA,NA
"Otu07409",NA,NA
"Otu07410","Flavobacterium","ginsengisoli/tyrosinilyticum"
"Otu07411",NA,NA
"Otu07412",NA,NA
"Otu07415",NA,NA
"Otu07416",NA,NA
"Otu07417",NA,NA
"Otu07418",NA,NA
"Otu07419",NA,NA
"Otu07420",NA,NA
"Otu07421",NA,NA
"Otu07422",NA,NA
"Otu07423",NA,NA
"Otu07425",NA,NA
"Otu07426",NA,NA
"Otu07427",NA,NA
"Otu07428",NA,NA
"Otu07429",NA,NA
"Otu07430",NA,NA
"Otu07431",NA,NA
"Otu07433",NA,NA
"Otu07434",NA,NA
"Otu07435",NA,NA
"Otu07436",NA,NA
"Otu07437",NA,NA
"Otu07439",NA,NA
"Otu07440",NA,NA
"Otu07441",NA,NA
"Otu07442",NA,NA
"Otu07443",NA,NA
"Otu07444",NA,NA
"Otu07445",NA,NA
"Otu07446",NA,NA
"Otu07447",NA,NA
"Otu07448",NA,NA
"Otu07449",NA,NA
"Otu07450",NA,NA
"Otu07451",NA,NA
"Otu07453",NA,NA
"Otu07454",NA,NA
"Otu07455",NA,NA
"Otu07456",NA,NA
"Otu07457",NA,NA
"Otu07458",NA,NA
"Otu07459",NA,NA
"Otu07460",NA,NA
"Otu07461",NA,NA
"Otu07462",NA,NA
"Otu07463",NA,NA
"Otu07464",NA,NA
"Otu07465",NA,NA
"Otu07466",NA,NA
"Otu07467",NA,NA
"Otu07468",NA,NA
"Otu07469",NA,NA
"Otu07470",NA,NA
"Otu07471",NA,NA
"Otu07472",NA,NA
"Otu07473",NA,NA
"Otu07474",NA,NA
"Otu07476",NA,NA
"Otu07477",NA,NA
"Otu07478",NA,NA
"Otu07479",NA,NA
"Otu07480",NA,NA
"Otu07481",NA,NA
"Otu07484",NA,NA
"Otu07485",NA,NA
"Otu07486",NA,NA
"Otu07487",NA,NA
"Otu07488",NA,NA
"Otu07489",NA,NA
"Otu07490",NA,NA
"Otu07491",NA,NA
"Otu07492",NA,NA
"Otu07493",NA,NA
"Otu07494",NA,NA
"Otu07495",NA,NA
"Otu07496",NA,NA
"Otu07497",NA,NA
"Otu07498",NA,NA
"Otu07499",NA,NA
"Otu07500",NA,NA
"Otu07501",NA,NA
"Otu07502",NA,NA
"Otu07503",NA,NA
"Otu07504",NA,NA
"Otu07505",NA,NA
"Otu07506",NA,NA
"Otu07508",NA,NA
"Otu07509",NA,NA
"Otu07511",NA,NA
"Otu07512",NA,NA
"Otu07513",NA,NA
"Otu07514",NA,NA
"Otu07515",NA,NA
"Otu07516",NA,NA
"Otu07517",NA,NA
"Otu07518",NA,NA
"Otu07519",NA,NA
"Otu07520",NA,NA
"Otu07521",NA,NA
"Otu07523",NA,NA
"Otu07524",NA,NA
"Otu07525",NA,NA
"Otu07526",NA,NA
"Otu07527",NA,NA
"Otu07528",NA,NA
"Otu07529",NA,NA
"Otu07530",NA,NA
"Otu07531",NA,NA
"Otu07532",NA,NA
"Otu07534",NA,NA
"Otu07535",NA,NA
"Otu07537",NA,NA
"Otu07538",NA,NA
"Otu07540",NA,NA
"Otu07542",NA,NA
"Otu07543",NA,NA
"Otu07544",NA,NA
"Otu07545",NA,NA
"Otu07546",NA,NA
"Otu07547",NA,NA
"Otu07548",NA,NA
"Otu07549",NA,NA
"Otu07550","Wenxinia","saemankumensis"
"Otu07551",NA,NA
"Otu07552",NA,NA
"Otu07553",NA,NA
"Otu07554",NA,NA
"Otu07556",NA,NA
"Otu07558",NA,NA
"Otu07559",NA,NA
"Otu07560","Stenotrophobacter","terrae"
"Otu07561",NA,NA
"Otu07562",NA,NA
"Otu07563",NA,NA
"Otu07564",NA,NA
"Otu07565",NA,NA
"Otu07566",NA,NA
"Otu07567",NA,NA
"Otu07568",NA,NA
"Otu07569",NA,NA
"Otu07570",NA,NA
"Otu07571",NA,NA
"Otu07572",NA,NA
"Otu07573",NA,NA
"Otu07575",NA,NA
"Otu07576",NA,NA
"Otu07577",NA,NA
"Otu07578",NA,NA
"Otu07579",NA,NA
"Otu07580",NA,NA
"Otu07581",NA,NA
"Otu07582",NA,NA
"Otu07584",NA,NA
"Otu07585",NA,NA
"Otu07586",NA,NA
"Otu07587",NA,NA
"Otu07588",NA,NA
"Otu07589",NA,NA
"Otu07591",NA,NA
"Otu07592",NA,NA
"Otu07593",NA,NA
"Otu07594",NA,NA
"Otu07595",NA,NA
"Otu07597",NA,NA
"Otu07599",NA,NA
"Otu07600",NA,NA
"Otu07602",NA,NA
"Otu07603",NA,NA
"Otu07604",NA,NA
"Otu07605",NA,NA
"Otu07606",NA,NA
"Otu07607","Anaerococcus","obesiensis/vaginalis"
"Otu07608",NA,NA
"Otu07609",NA,NA
"Otu07610",NA,NA
"Otu07611",NA,NA
"Otu07612","Palleronia","marisminoris"
"Otu07613",NA,NA
"Otu07614",NA,NA
"Otu07615","Corynebacterium","diphtheriae/vitaeruminis"
"Otu07616",NA,NA
"Otu07618",NA,NA
"Otu07619",NA,NA
"Otu07620",NA,NA
"Otu07621",NA,NA
"Otu07622",NA,NA
"Otu07623",NA,NA
"Otu07624",NA,NA
"Otu07625",NA,NA
"Otu07626",NA,NA
"Otu07627",NA,NA
"Otu07628",NA,NA
"Otu07629",NA,NA
"Otu07630",NA,NA
"Otu07631",NA,NA
"Otu07632",NA,NA
"Otu07633",NA,NA
"Otu07634",NA,NA
"Otu07635",NA,NA
"Otu07636",NA,NA
"Otu07637",NA,NA
"Otu07638",NA,NA
"Otu07639",NA,NA
"Otu07640",NA,NA
"Otu07641",NA,NA
"Otu07642",NA,NA
"Otu07643",NA,NA
"Otu07644",NA,NA
"Otu07645",NA,NA
"Otu07646",NA,NA
"Otu07647",NA,NA
"Otu07648",NA,NA
"Otu07649",NA,NA
"Otu07651",NA,NA
"Otu07653",NA,NA
"Otu07654",NA,NA
"Otu07655",NA,NA
"Otu07656",NA,NA
"Otu07657",NA,NA
"Otu07658",NA,"aldovae/aleksiciae/aquatilis/bercovieri/enterocolitica/frederiksenii/grimesii/intermedia/kristensenii/liquefaciens/massiliensis/mollaretii/myotis/pekkanenii/pestis/plymuthica/proteamaculans/pseudotuberculosis/quinivorans/rohdei/ruckeri/similis/wautersii"
"Otu07659",NA,NA
"Otu07660",NA,NA
"Otu07661",NA,NA
"Otu07662",NA,NA
"Otu07663",NA,NA
"Otu07664",NA,NA
"Otu07665",NA,NA
"Otu07666",NA,NA
"Otu07667",NA,NA
"Otu07668",NA,NA
"Otu07669",NA,NA
"Otu07670",NA,NA
"Otu07671",NA,NA
"Otu07672",NA,NA
"Otu07673",NA,NA
"Otu07674",NA,NA
"Otu07675",NA,NA
"Otu07677",NA,NA
"Otu07678",NA,NA
"Otu07679",NA,NA
"Otu07680",NA,NA
"Otu07681",NA,NA
"Otu07682",NA,NA
"Otu07683",NA,NA
"Otu07684",NA,NA
"Otu07685",NA,NA
"Otu07686",NA,NA
"Otu07687",NA,NA
"Otu07688",NA,NA
"Otu07689",NA,NA
"Otu07690",NA,NA
"Otu07692",NA,NA
"Otu07694",NA,NA
"Otu07695",NA,NA
"Otu07696",NA,NA
"Otu07698",NA,NA
"Otu07699",NA,NA
"Otu07701",NA,NA
"Otu07703",NA,NA
"Otu07704",NA,NA
